handle,name,platform,niche,followers,avg_engagement_rate,location,verified,fake_followers_pct
@cleanbandit,Clean Bandit,youtube,lifestyle,10800000.0,50,,FALSE,0.0
@cookwithparul,CookwithParul,youtube,food,10800000.0,10.58,,FALSE,0.0
@camman18,camman18,youtube,lifestyle,10800000.0,50,,FALSE,0.0
@adven,ADVEN,youtube,gaming,10800000.0,23.34,,FALSE,0.0
@skydoesshorts,Sky Does Everything,youtube,gaming,10800000.0,17.11,,FALSE,0.0
@nirvana,Nirvana,youtube,lifestyle,10800000.0,50,,FALSE,0.0
@bobbyparrish,Bobby Parrish,youtube,education,10800000.0,31.18,,FALSE,0.0
@harshasaiforyou,Harsha Sai - For You Telugu,youtube,lifestyle,10700000.0,50,,FALSE,0.0
@ursmartmakershorts,Ur SmartMaker Shorts,youtube,business,10700000.0,50,,FALSE,0.0
@pamelarf1,Pamela Reif,youtube,fitness,10700000.0,50,,FALSE,0.0
@isabellaafro,Isabell afro,youtube,travel,10700000.0,49.12,,FALSE,0.0
@nilered,NileRed,youtube,beauty,10700000.0,50,,FALSE,0.0
@rifanaartandcraft,Rifana art & craft,youtube,music,10700000.0,29.36,,FALSE,0.0
@princeyuvrajsen09,Prince Yuvraj Sen 09,youtube,lifestyle,10700000.0,21.86,,FALSE,0.0
@sierrarhiaenglish,Sierra and Rhia English,youtube,education,10700000.0,49.58,,FALSE,0.0
@willsmith,Will Smith,youtube,lifestyle,10700000.0,50,,FALSE,0.0
@rehkanofficial8333,REHKAN OFFICIAL,youtube,lifestyle,10700000.0,25.5,,FALSE,0.0
@sooneeta,Sooneeta,youtube,gaming,10700000.0,6.14,,FALSE,0.0
@filtercopy,FilterCopy,youtube,lifestyle,10700000.0,32.83,,FALSE,0.0
@rawatvlcomedy,Rawat VL Comedy,youtube,comedy,10600000.0,32.17,,FALSE,0.0
@adamthomasmoran,AdamThomasMoran,youtube,lifestyle,10600000.0,31.57,,FALSE,0.0
@sypherpk,SypherPK,youtube,gaming,10600000.0,19.12,,FALSE,0.0
@madsbaileybabe,Maddie L Bailey,tiktok,lifestyle,10600000.0,9.78,,TRUE,0.0
@arkaadil,Ark,youtube,business,10600000.0,50,,FALSE,0.0
@mrnigelng,mrnigelng,youtube,food,10600000.0,50,,FALSE,0.0
@its.bellido,LucÃ­a Bellido?§¿,tiktok,lifestyle,10600000.0,7.31,,TRUE,0.0
@sarabeautycorner,"SaraBeautyCorner - DIY, Comedy, Makeup, Nail Art",youtube,fashion,10600000.0,50,,FALSE,0.0
@motivationaldoc,motivationaldoc,youtube,lifestyle,10600000.0,2.44,,FALSE,0.0
@t22felton,Tom Felton,tiktok,music,10600000.0,9.93,,TRUE,0.0
@fufusquishy_blindbag,FuFu Squishy,youtube,lifestyle,10600000.0,41.56,,FALSE,0.0
@hillsongworship,Hillsong Worship,youtube,music,10600000.0,50,,FALSE,0.0
@bigdawstv,BigDawsTv,youtube,lifestyle,10600000.0,50,,FALSE,0.0
@joshuaweissman,Joshua Weissman,youtube,food,10600000.0,28.16,,FALSE,0.0
@manimerajvines,Mani Meraj Vines,youtube,business,10600000.0,50,,FALSE,0.0
@universalkids,Universal Kids,youtube,gaming,10600000.0,20.7,,FALSE,0.0
@nilered,NileRed,tiktok,beauty,10600000.0,12.87,,TRUE,0.0
@bhadbhabie,BHAD BHABIE,tiktok,lifestyle,10600000.0,6.27,,TRUE,0.0
@chefcatchangan666,Chef Cat ChangAn ,youtube,food,10600000.0,50,,FALSE,0.0
@mccreamy,McCreamy,youtube,gaming,10600000.0,24.22,,FALSE,0.0
@ladivaza,LA DIVAZA,youtube,lifestyle,10500000.0,37.81,,FALSE,0.0
@liachacha_en,LiaChaCha - Nursery Rhymes & Baby Songs,youtube,travel,10500000.0,50,,FALSE,0.0
@slayypointofficial,Slayy Point,youtube,travel,10500000.0,50,,FALSE,0.0
@foujifactoryindore,Indore Physical Academy - Fouji Factory,youtube,lifestyle,10500000.0,18.94,,FALSE,0.0
@oaujunhiend,OAUJUN HI-END,youtube,lifestyle,10500000.0,39.85,,FALSE,0.0
@craftingeek,Craftingeek*,youtube,lifestyle,10500000.0,12.59,,FALSE,0.0
@aviciivevo,AviciiOfficialVEVO,youtube,lifestyle,10500000.0,50,,FALSE,0.0
@excitedbro,Excited Bro,youtube,comedy,10500000.0,41.66,,FALSE,0.0
@osrdigital,OSR Digital,youtube,lifestyle,10500000.0,9.04,,FALSE,0.0
@cmvbd,CMV,youtube,music,10500000.0,50,,FALSE,0.0
@zoella280390,Zoella,youtube,lifestyle,10500000.0,29.67,,FALSE,0.0
@howitshouldhaveended,How It Should Have Ended,youtube,comedy,10500000.0,50,,FALSE,0.0
@nfrealmusic,NFrealmusic,youtube,music,10500000.0,50,,FALSE,0.0
@handsomejack-thebigdevil,?°åå¤§é­?ã£,youtube,lifestyle,10500000.0,50,,FALSE,0.0
@miniminter,Miniminter,youtube,lifestyle,10500000.0,16.53,,FALSE,0.0
@bingingwithbabish,Binging with Babish,youtube,food,10500000.0,26.79,US,FALSE,0.0
@spongebobofficial,SpongeBob SquarePants Official,youtube,lifestyle,10500000.0,39.06,,FALSE,0.0
@tieubaobaothom,ThÆ¡ Nguyá»n,youtube,lifestyle,10500000.0,28.38,,FALSE,0.0
@familyfunpack,Family Fun Pack,youtube,travel,10500000.0,43.75,,FALSE,0.0
@lilbabyatl,Lil Baby Official ,youtube,lifestyle,10400000.0,50,,FALSE,0.0
@skipthetutorial,Skip the Tutorial,youtube,gaming,10400000.0,20.06,,FALSE,0.0
@peachybbies,Peachybbies,youtube,lifestyle,10400000.0,28.96,,FALSE,0.0
@mirandasings,Miranda Sings,youtube,music,10400000.0,24.43,,FALSE,0.0
@jeremyhutchins,Jeremy Hutchins,youtube,food,10400000.0,50,,FALSE,0.0
@makefactsof,Make Facts Of,youtube,lifestyle,10400000.0,6.21,,FALSE,0.0
@tool_items,Tool Items,youtube,lifestyle,10400000.0,50,,FALSE,0.0
@hannahstocking,Hannah Stocking,youtube,lifestyle,10400000.0,50,,FALSE,0.0
@mrfaisalkhanagra,Mr Faisal Khan ,youtube,business,10400000.0,50,,FALSE,0.0
@akkupatil2,Akku Patil2,youtube,lifestyle,10400000.0,50,,FALSE,0.0
@johnnyorlando,johnny orlando,tiktok,music,10400000.0,5.36,,TRUE,0.0
@kidslearningsongs,Kids Learning Songs,youtube,music,10400000.0,50,,FALSE,0.0
@jesse,Jesse,youtube,fashion,10400000.0,50,,FALSE,0.0
@frameorder,Frame Order,youtube,lifestyle,10400000.0,37.97,,FALSE,0.0
@xinxin889,?æ,youtube,lifestyle,10400000.0,50,,FALSE,0.0
@deanschneider.official,dean.schneider,tiktok,lifestyle,10400000.0,6.78,,TRUE,0.0
@commandoacademyphysical,COMMANDO ACADEMY PHYSICAL,youtube,lifestyle,10400000.0,15.9,,FALSE,0.0
@rahulgandhi,Rahul Gandhi,youtube,lifestyle,10300000.0,7.76,,FALSE,0.0
@mrizkybillar,Rizky Billar,tiktok,lifestyle,10300000.0,5.25,,TRUE,0.0
@swara_singh,Swara Singh,youtube,music,10300000.0,50,,FALSE,0.0
@vdud,Ð²??Ð´?,youtube,lifestyle,10300000.0,50,,FALSE,0.0
@hydraulicpresschannel,Hydraulic Press Channel,youtube,lifestyle,10300000.0,50,,FALSE,0.0
@chadabin,Cha Dabin,youtube,music,10300000.0,49.29,,FALSE,0.0
@ehbeefamily,The Bee Family,youtube,lifestyle,10300000.0,28.22,,FALSE,0.0
@jagiya024,Jagiya the fun,youtube,lifestyle,10300000.0,50,,FALSE,0.0
@liluzivert,LIL UZI VERT,youtube,lifestyle,10300000.0,50,,FALSE,0.0
@dlwlrma,?´ì?ê¸?[IU Official],youtube,lifestyle,10300000.0,50,,FALSE,0.0
@bankii,BANKII,youtube,lifestyle,10300000.0,48.44,,FALSE,0.0
@fouseytube,FOUSEY,youtube,lifestyle,10300000.0,50,,FALSE,0.0
@ntnvlogsnguyenthanhnam,NTN,youtube,lifestyle,10300000.0,50,,FALSE,0.0
@apdrawing,A P DRAWING,youtube,lifestyle,10300000.0,2.95,,FALSE,0.0
@thewiggles,The Wiggles,youtube,music,10200000.0,41.65,,FALSE,0.0
@techielashorts,TECH-iELA Shorts,youtube,tech,10200000.0,39.28,,FALSE,0.0
@agml612,Amanda Manopo,tiktok,lifestyle,10200000.0,6.21,,TRUE,0.0
@paigeniemann,Paige Niemann,tiktok,lifestyle,10200000.0,17.79,,FALSE,0.0
@javiluna,Javi Luna,tiktok,lifestyle,10200000.0,7.66,,TRUE,0.0
@fer_jalil,Fer Jalil,youtube,lifestyle,10200000.0,39.24,,FALSE,0.0
@happykelli,Happy Kelli,youtube,lifestyle,10200000.0,50,,FALSE,0.0
@bryantmyerstv,Bryant Myers,youtube,music,10200000.0,50,,FALSE,0.0
@selflearningthai,à¸à¸£à¸¹à¸à¸à?à¸?¹à¸?youtube,education,10200000,20.77,,FALSE,0,
@gottalentespana,Got Talent EspaÃ±a,youtube,lifestyle,10200000.0,12.97,,FALSE,0.0
@cg5,CG5,youtube,gaming,10200000.0,50,,FALSE,0.0
@maiaramaraisaoficial,Maiara e Maraisa,youtube,music,10200000.0,50,,FALSE,0.0
@jinandhattie,Jin and Hattie,youtube,lifestyle,10200000.0,50,,FALSE,0.0
@netflixfamily,Netflix Family,youtube,gaming,10200000.0,18.32,,FALSE,0.0
@haashoficial,Ha*Ash,youtube,lifestyle,10200000.0,50,,FALSE,0.0
@arhaan_ki_masti,Arhaan Ki Masti,youtube,lifestyle,10200000.0,46.21,,FALSE,0.0
@angelesazulesoficial,Los Ãngeles Azules,youtube,lifestyle,10200000.0,50,,FALSE,0.0
@safiya,Safiya Nygaard,youtube,lifestyle,10200000.0,50,,FALSE,0.0
@laurenzside,LaurenZside,youtube,gaming,10200000.0,20.25,,FALSE,0.0
@berthoh,BERTH-OH,youtube,lifestyle,10200000.0,19.11,,FALSE,0.0
@madcap_alive,MadCaP,youtube,business,10200000.0,50,,FALSE,0.0
@bullyjuice,BullyJuice,youtube,lifestyle,10100000.0,50,,FALSE,0.0
@inquisitormaster,InquisitorMaster,youtube,lifestyle,10100000.0,23.43,,FALSE,0.0
@street_dog_pluto,Street Dog Pluto,youtube,education,10100000.0,31.62,,FALSE,0.0
@caylusblox,CaylusBlox,youtube,lifestyle,10100000.0,34.6,,FALSE,0.0
@utkalcartoonworld,utkal cartoonworld,youtube,lifestyle,10100000.0,50,,FALSE,0.0
@21savage,21 Savage,youtube,music,10100000.0,50,,FALSE,0.0
@gajabtathya,GajabTathya,youtube,lifestyle,10100000.0,20.43,,FALSE,0.0
@littlebodybigheart,Melanie Martinez,tiktok,lifestyle,10100000.0,37.25,,TRUE,0.0
@corridor,Corridor Digital,youtube,lifestyle,10100000.0,50,,FALSE,0.0
@sofiawylie,Sofia Wylie,tiktok,lifestyle,10100000.0,5.48,,TRUE,0.0
@samsung,Samsung,youtube,tech,10100000.0,10.19,,FALSE,0.0
@xobrooklynne,Brooklynne Webb,tiktok,lifestyle,10100000.0,5.45,,TRUE,0.0
@vitalyzdtv,VitalyzdTv,youtube,music,10100000.0,50,,FALSE,0.0
@babybella777,Bella Hadid,tiktok,lifestyle,10100000.0,9.64,,TRUE,0.0
@jaysharon,Jay & Sharon,youtube,lifestyle,10100000.0,50,,FALSE,0.0
@sofiedossi,Sofie Dossi,youtube,business,10100000.0,40.4,,FALSE,0.0
@shawnmendesvevo,ShawnMendesVEVO,youtube,music,10100000.0,50,,FALSE,0.0
@reiley,Rei,tiktok,comedy,10100000.0,10.1,,TRUE,0.0
@healthyhamesha,Healthy Hamesha,youtube,lifestyle,10100000.0,15.74,,FALSE,0.0
@lastweektonight,LastWeekTonight,youtube,lifestyle,10100000.0,47.03,,FALSE,0.0
@realgummybear,The Official GummibÃ¤r Channel,youtube,music,10100000.0,50,,FALSE,0.0
@shrutiarjunanand,Shruti Arjun Anand,youtube,fashion,10100000.0,36.43,,FALSE,0.0
@nagaswaraofficial,NAGASWARA Official Video Indonesian Music Channel,youtube,music,10000000.0,19.82,,FALSE,0.0
@kapilsharmak9,Kapil Sharma,youtube,comedy,10000000.0,46.97,,FALSE,0.0
@soyummy,So Yummy,youtube,food,10000000.0,27.06,,FALSE,0.0
@mmmjoemele,mmmjoemele,youtube,lifestyle,10000000.0,50,,FALSE,0.0
@chatpattoytv,chatpat toy tv,youtube,tech,10000000.0,17.77,,FALSE,0.0
@bingesociety,Binge Society,youtube,lifestyle,10000000.0,10.61,,FALSE,0.0
@malikofficial009,Malikofficial009 ,youtube,lifestyle,10000000.0,28.6,,FALSE,0.0
@manuelturizomt,Manuel Turizo,youtube,music,10000000.0,50,,FALSE,0.0
@mobscartoon,MobsCartoon,youtube,comedy,10000000.0,50,,FALSE,0.0
@celinedion,Celine Dion,youtube,lifestyle,10000000.0,50,,FALSE,0.0
@lilpeepofficial,Lil Peep,youtube,music,10000000.0,50,,FALSE,0.0
@tomiii11_oficial,tomiii 11,youtube,lifestyle,10000000.0,17.88,,FALSE,0.0
@iammobo,I am MoBo,youtube,business,10000000.0,50,,FALSE,0.0
@romanatwood,RomanAtwood,youtube,lifestyle,10000000.0,50,,FALSE,0.0
@sptrakori_,Sptrakori_Official,youtube,lifestyle,10000000.0,16.11,,FALSE,0.0
@macklemore,Macklemore,youtube,lifestyle,10000000.0,50,,FALSE,0.0
@sushiramen-riku,?ã?ã¼?ã?ã?ã?youtube,lifestyle,10000000,45.31,,FALSE,0,
@tuvok,Tuvok12,youtube,lifestyle,9980000.0,50,,FALSE,0.0
@chotapushparaj0707,chota_pushparaj07,youtube,business,9980000.0,12.02,,FALSE,0.0
@whitneyhoustonmusic,Whitney Houston,youtube,lifestyle,9980000.0,50,,FALSE,0.0
@vlogger_ayaan,Vlogger Ayaan,youtube,comedy,9980000.0,42.25,,FALSE,0.0
@saregamasouth,Saregama Telugu,youtube,music,9970000.0,8.56,,FALSE,0.0
@gurudev,Gurudev Sri Sri Ravi Shankar,youtube,lifestyle,9970000.0,1.82,,FALSE,0.0
@moscow_spider,Moscow Spider,youtube,lifestyle,9960000.0,14.25,,FALSE,0.0
@jerryrigeverything,JerryRigEverything,youtube,tech,9960000.0,19.07,US,FALSE,0.0
@maryanalokel,Maryana Lokel,youtube,lifestyle,9960000.0,50,,FALSE,0.0
@youtubecreators,YouTube Creators,youtube,lifestyle,9950000.0,6.41,,FALSE,0.0
@johnnyandmarty,Johnny and Marty,youtube,lifestyle,9950000.0,17.35,,FALSE,0.0
@sydneymorgan,Sydney Morgan,youtube,lifestyle,9930000.0,32.57,,FALSE,0.0
@funkidshouse,Fun Kids House,youtube,lifestyle,9930000.0,50,,FALSE,0.0
@nemishorts,Nemi Shorts,youtube,lifestyle,9930000.0,32.94,,FALSE,0.0
@lalalearn9944,La La Learn,youtube,music,9920000.0,50,,FALSE,0.0
@mileycyrusvevo,MileyCyrusVEVO,youtube,lifestyle,9920000.0,50,,FALSE,0.0
@khalid,Khalid,youtube,lifestyle,9910000.0,50,,FALSE,0.0
@hetaldiyqueen-sb2fv,Hetal DIY Queen,youtube,lifestyle,9900000.0,50,,FALSE,0.0
@tillyramsay,tillyramsay,tiktok,lifestyle,9900000.0,15.8,,TRUE,0.0
@gabrielarochaoficial,Gabriela Rocha,youtube,music,9890000.0,50,,FALSE,0.0
@smlmovies,SML,youtube,business,9890000.0,50,,FALSE,0.0
@itzy,ITZY,youtube,lifestyle,9890000.0,16.6,,FALSE,0.0
@mothergooseclub,Mother Goose Club,youtube,music,9890000.0,50,,FALSE,0.0
@lankyboxworld,LankyBox World,youtube,gaming,9880000.0,24.46,,FALSE,0.0
@weareoneexo,EXO,youtube,lifestyle,9880000.0,21.81,,FALSE,0.0
@briannamizura,Brianna Mizura,youtube,lifestyle,9880000.0,44.05,,FALSE,0.0
@factamatar,Factomato,youtube,education,9860000.0,50,,FALSE,0.0
@popsmoke6394,POP SMOKE,youtube,lifestyle,9860000.0,50,,FALSE,0.0
@kodakblack,Kodak Black,youtube,music,9840000.0,50,,FALSE,0.0
@georgenotfound,GeorgeNotFound,youtube,business,9830000.0,50,,FALSE,0.0
@fizzle_wop,Fizzle Wop,youtube,education,9820000.0,50,,FALSE,0.0
@zefelipe,ZÃ© Felipe,youtube,lifestyle,9820000.0,50,,FALSE,0.0
@bob_reese,Bob Reese,youtube,lifestyle,9820000.0,50,,FALSE,0.0
@billnye,Bill Nye,tiktok,lifestyle,9800000.0,6.55,,TRUE,0.0
@lukas.urkijo,Lukas urkijo,tiktok,lifestyle,9800000.0,10.74,,TRUE,0.0
@kamalaharris,Kamala Harris,tiktok,lifestyle,9800000.0,6.27,,TRUE,0.0
@samseats,Sam Way,tiktok,food,9800000.0,7.66,,TRUE,0.0
@lilyachty,lilyachty,tiktok,lifestyle,9800000.0,8.24,,TRUE,0.0
@robocarpoli,Robocar POLI TV,youtube,lifestyle,9800000.0,22.67,,FALSE,0.0
@mcstanofficial666,MC ST?N  ,youtube,lifestyle,9790000.0,50,,FALSE,0.0
@ricegum,RiceGum,youtube,music,9790000.0,50,,FALSE,0.0
@tdbricks,TD BRICKS,youtube,music,9780000.0,50,,FALSE,0.0
@adifishman,Adi Fishman,youtube,lifestyle,9780000.0,50,,FALSE,0.0
@jasonvlogshindi,Jason Vlogs Hindi,youtube,lifestyle,9780000.0,50,,FALSE,0.0
@gseriesbanglamovies,G Series Bangla Movies,youtube,lifestyle,9770000.0,50,,FALSE,0.0
@getsetfly,GetsetflySCIENCE by Gaurav Thakur,youtube,lifestyle,9770000.0,29.66,IN,FALSE,0.0
@thatmumbojumbo,Mumbo Jumbo,youtube,tech,9770000.0,15.89,,FALSE,0.0
@bartbakerofficial,Bart Baker,youtube,music,9740000.0,50,,FALSE,0.0
@kimberlly_e_kyann,Canal Kimberlly e Kyann,youtube,lifestyle,9730000.0,39.02,,FALSE,0.0
@thanhbin,Lang Lieu,youtube,food,9720000.0,50,,FALSE,0.0
@mbcthevoicekids,MBC THE VOICE KIDS,youtube,lifestyle,9720000.0,50,,FALSE,0.0
@tikihenavlogs,Tiki Hena Vlogs,youtube,business,9710000.0,22.47,,FALSE,0.0
@fnmeka,FNMeka,tiktok,lifestyle,9700000.0,8.41,,TRUE,0.0
@onevilage,Onevilage,youtube,business,9700000.0,18.16,,FALSE,0.0
@stuartgamer01,Stuart Gamer,youtube,gaming,9700000.0,21.17,,FALSE,0.0
@6ix9ine,6ix9ine,tiktok,lifestyle,9700000.0,13.08,,TRUE,0.0
@smg4,SMG4,youtube,business,9700000.0,50,,FALSE,0.0
@moresidemen,MoreSidemen,youtube,lifestyle,9700000.0,42.93,,FALSE,0.0
@phillipandgwen,Phillip and Gwen,youtube,lifestyle,9690000.0,50,,FALSE,0.0
@leki_goswami,Leki Rider,youtube,travel,9680000.0,14.09,,FALSE,0.0
@pragativermaa,Pragati Verma,youtube,business,9680000.0,50,,FALSE,0.0
@yfrosta,FROST,youtube,lifestyle,9670000.0,16.24,,FALSE,0.0
@joeysalads,Joey Salads,youtube,lifestyle,9660000.0,12.11,,FALSE,0.0
@theschooloflifetv,The School of Life,youtube,lifestyle,9660000.0,8.62,,FALSE,0.0
@mikeltubetv,MikelTube,youtube,lifestyle,9650000.0,50,,FALSE,0.0
@vujae,VuJae,youtube,lifestyle,9650000.0,28.09,,FALSE,0.0
@official_i_dle,i-dle (?ì´??,youtube,lifestyle,9650000.0,34.19,,FALSE,0.0
@thelandofboggs,The Land Of Boggs,youtube,education,9640000.0,50,,FALSE,0.0
@frankielapenna,Frankie Lapenna,youtube,lifestyle,9640000.0,50,,FALSE,0.0
@amairagurjar,Amaira gurjar,youtube,lifestyle,9630000.0,50,,FALSE,0.0
@factsdastan,Facts Dastan,youtube,business,9630000.0,50,,FALSE,0.0
@satyajeetjena,Satyajeet Jena Official,youtube,music,9610000.0,50,,FALSE,0.0
@beberexha,Bebe Rexha,youtube,lifestyle,9610000.0,50,,FALSE,0.0
@paulolondra,Paulo Londra,tiktok,lifestyle,9600000.0,5.54,,TRUE,0.0
@elpelucheenelestuche,PelucheEn ElEstuche,youtube,lifestyle,9600000.0,19.41,,FALSE,0.0
@chriscolditz,Chris Colditz,youtube,comedy,9590000.0,50,,FALSE,0.0
@bigandfasteaters,Big and Fast Eaters,youtube,food,9590000.0,14.27,,FALSE,0.0
@codewithharry,CodeWithHarry,youtube,tech,9570000.0,5.14,IN,FALSE,0.0
@lifeofluxury,Life of Luxury,youtube,lifestyle,9560000.0,50,,FALSE,0.0
@d7oomy999,d7oomy_999 | Ø¯Ø­???Ù©Ù©Ù©,youtube,lifestyle,9540000.0,10.65,,FALSE,0.0
@premierleague,Premier League,youtube,lifestyle,9540000.0,14.05,,FALSE,0.0
@thedolantwins,Dolan Twins,youtube,lifestyle,9540000.0,50,,FALSE,0.0
@shagunstyle,shagun style,youtube,fashion,9530000.0,37.89,,FALSE,0.0
@slipknot,Slipknot,youtube,lifestyle,9520000.0,50,,FALSE,0.0
@humblemusic,Humble Music,youtube,music,9510000.0,36.25,,FALSE,0.0
@madilynbailey,Madilyn Bailey,youtube,music,9510000.0,41.87,,FALSE,0.0
@jamshid_jamshid1,Jamshid Jamshid,youtube,lifestyle,9500000.0,50,,FALSE,0.0
@dreamwastakenwastaken,dream,tiktok,lifestyle,9500000.0,5.58,,TRUE,0.0
@iansomerhalder,Ian Somerhalder,tiktok,business,9500000.0,8.06,,TRUE,0.0
@thebeatles,The Beatles,youtube,lifestyle,9480000.0,50,,FALSE,0.0
@topgear,Top Gear,youtube,lifestyle,9480000.0,23.85,,FALSE,0.0
@blackflagarmy9340,Black Flag Army,youtube,gaming,9480000.0,6.61,,FALSE,0.0
@flowlamovie,Flow La Movie,youtube,lifestyle,9470000.0,50,,FALSE,0.0
@ludmilla,LUDMILLA,youtube,music,9460000.0,50,,FALSE,0.0
@xabibkaa,Ð¥????,youtube,lifestyle,9460000.0,50,,FALSE,0.0
@sumeetmusic,Sumeet Music,youtube,music,9460000.0,19.83,,FALSE,0.0
@dazgames,Daz Games,youtube,gaming,9460000.0,19.91,,FALSE,0.0
@mgk,mgk,youtube,lifestyle,9460000.0,50,,FALSE,0.0
@vfxhd,VFX HD,youtube,business,9450000.0,48.56,,FALSE,0.0
@grandpakitchen,Grandpa Kitchen,youtube,food,9450000.0,23.32,,FALSE,0.0
@2pacofficialyt,2Pac,youtube,lifestyle,9440000.0,50,,FALSE,0.0
@petcollective,The Pet Collective,youtube,lifestyle,9420000.0,7.04,,FALSE,0.0
@mohakmeet,Mohak Meet,youtube,business,9420000.0,25.42,,FALSE,0.0
@manojsaruu,Manoj Saru,youtube,tech,9420000.0,50,,FALSE,0.0
@fact2fact,Fact2Fact,youtube,business,9420000.0,29.03,,FALSE,0.0
@minsasaimomer,Minsa Saim Omer,youtube,lifestyle,9420000.0,50,,FALSE,0.0
@samcomedyofficial,Sam Comedy,youtube,comedy,9410000.0,42.46,,FALSE,0.0
@inoxtag,Inoxtag,youtube,lifestyle,9410000.0,33.49,,FALSE,0.0
@conangray,conangray,tiktok,lifestyle,9400000.0,7.05,,TRUE,0.0
@elmarianajuega,ElMariana Gaming,youtube,gaming,9400000.0,23.96,,FALSE,0.0
@twinsstyle,Twins Style,youtube,fashion,9400000.0,50,,FALSE,0.0
@bluefacebleedem,Blueface,tiktok,lifestyle,9400000.0,6.13,,TRUE,0.0
@tinistoessel,TINI,youtube,lifestyle,9400000.0,50,,FALSE,0.0
@areyouhungry3512,ARE YOU HUNGRY,youtube,business,9390000.0,41.27,,FALSE,0.0
@camillaara,Camilla Araujo,youtube,lifestyle,9390000.0,24.28,,FALSE,0.0
@abirsaghir,Abir El Saghir,youtube,food,9390000.0,50,,FALSE,0.0
@arcticmonkeys,Official Arctic Monkeys,youtube,lifestyle,9390000.0,50,,FALSE,0.0
@vladimirfitness,ANATOLY,youtube,lifestyle,9380000.0,50,,FALSE,0.0
@joeygraceffa,Joey Graceffa,youtube,fashion,9380000.0,11.24,,FALSE,0.0
@siavevo,SiaVEVO,youtube,music,9370000.0,50,,FALSE,0.0
@gevids,GEVids,youtube,lifestyle,9370000.0,50,,FALSE,0.0
@imaginedragonsvevo,ImagineDragonsVEVO,youtube,music,9370000.0,50,,FALSE,0.0
@5minutecraftsteens,5-Minute Crafts TEENS,youtube,lifestyle,9360000.0,5.43,,FALSE,0.0
@lifewithpriyarao,Life with Priya Rao,youtube,fashion,9360000.0,50,,FALSE,0.0
@vindooly,Vindooly,youtube,lifestyle,9340000.0,49.58,,FALSE,0.0
@kaanphodmusic,KaanPhod Music,youtube,music,9340000.0,39.73,,FALSE,0.0
@smoshpit,Smosh Pit,youtube,lifestyle,9330000.0,18.35,,FALSE,0.0
@beinspiredchannel,Be Inspired,youtube,lifestyle,9320000.0,13.84,,FALSE,0.0
@katseyeworld,KATSEYE,youtube,lifestyle,9320000.0,50,,FALSE,0.0
@fifthharmonyvevo,FifthHarmonyVEVO,youtube,music,9320000.0,50,,FALSE,0.0
@bethanymota,Bethany Mota,youtube,business,9310000.0,14.5,,FALSE,0.0
@thebnfamily,The BN Family,youtube,lifestyle,9310000.0,40.69,,FALSE,0.0
@amixem,Amixem,youtube,business,9310000.0,34.97,,FALSE,0.0
@tamerhosny,Tamer Hosny,youtube,music,9300000.0,50,,FALSE,0.0
@leethe4th,LeeThe4th,youtube,lifestyle,9300000.0,9.41,,FALSE,0.0
@youssef_ug,Yousef UG,youtube,lifestyle,9300000.0,28.87,,FALSE,0.0
@mrmiko2.0,MrMiko 2.0,youtube,business,9290000.0,50,,FALSE,0.0
@paintellectualpriya,Paintellectual PriyA,youtube,business,9290000.0,50,,FALSE,0.0
@denisdaily,Denis,youtube,lifestyle,9290000.0,15.61,,FALSE,0.0
@maxthemeatguy,Max the Meat Guy,youtube,lifestyle,9270000.0,50,,FALSE,0.0
@flyingbeast320,Flying Beast,youtube,fitness,9260000.0,24.58,IN,FALSE,0.0
@deffanyeyechanel,Deffan yeye chanel,youtube,business,9260000.0,15.16,,FALSE,0.0
@donut,Donut,youtube,lifestyle,9260000.0,17.72,,FALSE,0.0
@nlechoppa,NLE CHOPPA,youtube,lifestyle,9250000.0,35.85,,FALSE,0.0
@thexfactor,The X Factor UK,youtube,lifestyle,9240000.0,13.4,,FALSE,0.0
@india-scoop,India Scoop,youtube,lifestyle,9240000.0,23.77,,FALSE,0.0
@tyleroliveira,Tyler Oliveira,youtube,lifestyle,9230000.0,40.53,,FALSE,0.0
@badalthakur09,BT-09 STUDIOS,youtube,lifestyle,9230000.0,45.74,,FALSE,0.0
@cosefnastyashorts,COSEFNASTYA SHORTS,youtube,lifestyle,9230000.0,29.25,,FALSE,0.0
@rammsteinofficial,Rammstein Official,youtube,lifestyle,9220000.0,50,,FALSE,0.0
@jeffreybui,Jeffrey Bui,youtube,lifestyle,9210000.0,13.57,,FALSE,0.0
@hodijahmutzfamily,HODIJAHMUTZ FAMILY,youtube,lifestyle,9200000.0,26.91,,FALSE,0.0
@scammerpayback,Scammer Payback,youtube,comedy,9200000.0,16.53,,FALSE,0.0
@bensonboone,Benson,tiktok,lifestyle,9200000.0,50,,TRUE,0.0
@kevingatestv,kevingatesTV,youtube,lifestyle,9190000.0,39.61,,FALSE,0.0
@kay,Kay,youtube,lifestyle,9190000.0,18.97,,FALSE,0.0
@cinemasins,CinemaSins,youtube,lifestyle,9170000.0,22.62,,FALSE,0.0
@pesopluma_oficial,Peso Pluma,youtube,lifestyle,9160000.0,50,,FALSE,0.0
@bugworkout,Bugworkout,youtube,fitness,9160000.0,50,,FALSE,0.0
@villagefoodchannelofficial,Village Food Channel,youtube,fashion,9150000.0,39.41,,FALSE,0.0
@cjsocool,CJ SO COOL,youtube,music,9150000.0,14.21,,FALSE,0.0
